state	Year	cost_per_pack	sales_per_capita	tax_dollar	tax_percent	tax_revenue	tax_state	index	price_cpi
Vermont	1981	0.668	163.8	0.2	29.9	10047083.0	0.12		
Vermont	1982	0.77	162.3	0.2	26.0	10047885.0	0.12		
Vermont	1983	0.906	153.8	0.33	36.4	9521081.0	0.12		
Vermont	1984	0.955	144.3	0.33	34.6	12567950.0	0.17		
Vermont	1985	1.049	144.5	0.33	31.5	12992903.0	0.17		
Vermont	1986	1.138	131.2	0.33	29.0	11932304.0	0.17		
Vermont	1987	1.237	128.3	0.33	26.6	11726086.0	0.17		
Vermont	1988	1.297	128.7	0.33	25.4	12040932.0	0.17		
Vermont	1989	1.437	120.9	0.33	23.1	11431152.0	0.17		
Vermont	1990	1.501	124.3	0.33	22.0	11769382.0	0.17		
Vermont	1991	1.68	120.9	0.38	22.6	11678577.0	0.17		
Vermont	1992	1.738	126.5	0.4	23.0	13307556.0	0.17		
Vermont	1993	1.596	117.2	0.44	27.6	13274742.0	0.19		
Vermont	1994	1.601	120.3	0.44	27.5	13764112.0	0.2		
Vermont	1995	1.964	123.2	0.68	34.6	14262091.0	0.2		
Vermont	1996	2.019	102.5	0.68	33.7	26267084.0	0.2		
Vermont	1997	2.139	97.7	0.68	31.8	25804177.0	0.44		
Vermont	1998	2.337	97.0	0.68	29.1	25129827.0	0.44		
Vermont	1999	3.011	94.1	0.68	22.6	24376761.0	0.44		
Vermont	2000	3.232	88.9	0.78	24.1	24144395.0	0.44		
Vermont	2001	3.549	94.3	0.78	22.0	25256106.0	0.44		
Vermont	2002	3.903	93.0	1.32	33.8	25084291.0	0.44		
Vermont	2003	4.352	77.9	1.58	36.3	44390735.0	0.93		
Vermont	2004	4.435	69.2	1.58	35.6	50984274.0	1.19		
Vermont	2005	4.478	63.9	1.58	35.3	47271084.0	1.19		
Vermont	2006	4.851	63.9	2.18	44.9	47398431.0	1.19		
Vermont	2007	5.095	54.5	2.18	42.8	60814883.0	1.79		
Vermont	2008	5.579	51.6	2.38	42.7	57330405.0	1.79		
Vermont	2009	6.657	48.9	3.25	48.8	61819885.0	1.99		
Vermont	2010	6.845	47.7	3.25	47.5	66469471.0	2.24		
Vermont	2011	7.429	48.7	3.63	48.9	67896109.0	2.24		
Vermont	2012	7.494	45.7	3.63	48.4	73270456.0	2.62		
Vermont	2013	7.672	42.1	3.63	47.3	67417623.0	2.62		
Vermont	2014	7.689	40.4	3.63	47.2	64804902.0	2.62		
Vermont	2015	8.12	40.4	4.09	50.4	69580500.0	2.75	237.01700000000002	7.468493821118315
Vermont	2016	8.034	37.4	4.09	50.9	72105664.0	3.08	240.00716666666665	7.297332093555541
Vermont	2017	8.414	36.3	4.09	48.6	69405666.0	3.08	245.11958333333334	7.48309039635416
Vermont	2018	8.582	32.8	4.09	47.7	63033678.0	3.08	251.10683333333336	7.450518072984871
Vermont	2019	8.823	31.5	4.09	46.4	60801534.0	3.08	255.65741666666668	7.52340387804122
Virginia	1970	0.302	124.3	0.105	34.8	14508000.0	0.025		
Virginia	1971	0.299	128.4	0.105	35.1	14934000.0	0.025		
Virginia	1972	0.301	137.0	0.105	34.9	16147000.0	0.025		
Virginia	1973	0.313	143.1	0.105	33.6	17043000.0	0.025		
Virginia	1974	0.336	149.6	0.105	31.3	17997000.0	0.025		
Virginia	1975	0.379	152.7	0.105	27.7	18736000.0	0.025		
Virginia	1976	0.384	158.1	0.105	27.3	19630000.0	0.025		
Virginia	1977	0.428	157.7	0.105	24.5	19842000.0	0.025		
Virginia	1978	0.458	155.9	0.105	22.9	20017000.0	0.025		
Virginia	1979	0.485	151.8	0.105	21.7	19535000.0	0.025		
Virginia	1980	0.518	148.9	0.105	20.3	19350000.0	0.025		
Virginia	1981	0.564	149.9	0.105	18.6	20035000.0	0.025		
Virginia	1982	0.688	147.4	0.105	15.3	20004000.0	0.025		
Virginia	1983	0.76	144.7	0.185	24.3	19613000.0	0.025		
Virginia	1984	0.836	136.8	0.185	22.1	19099000.0	0.025		
Virginia	1985	0.913	134.6	0.185	20.3	19149000.0	0.025		
Virginia	1986	0.946	135.8	0.185	19.6	19370000.0	0.025		
Virginia	1987	1.021	133.0	0.185	18.1	19232000.0	0.025		
Virginia	1988	1.094	129.5	0.185	16.9	19242000.0	0.025		
Virginia	1989	1.286	122.5	0.185	14.3	18516000.0	0.025		
Virginia	1990	1.365	118.9	0.185	13.6	17979000.0	0.025		
Virginia	1991	1.579	109.1	0.225	14.2	17085000.0	0.025		
Virginia	1992	1.657	108.2	0.225	13.6	16947000.0	0.025		
Virginia	1993	1.565	105.4	0.265	16.9	16504000.0	0.025		
Virginia	1994	1.575	106.2	0.265	16.8	16707000.0	0.025		
Virginia	1995	1.596	106.7	0.265	16.6	17392000.0	0.025		
Virginia	1996	1.596	104.6	0.265	16.6	17432000.0	0.025		
Virginia	1997	1.622	108.0	0.265	16.3	18031000.0	0.025		
Virginia	1998	1.837	105.6	0.265	14.4	17616000.0	0.025		
Virginia	1999	2.528	102.1	0.265	10.5	17195000.0	0.025		
Virginia	2000	2.754	96.7	0.365	13.3	16918000.0	0.025		
Virginia	2001	2.945	94.1	0.365	12.4	16680000.0	0.025		
Virginia	2002	3.076	92.1	0.415	13.5	16554000.0	0.025		
Virginia	2003	3.218	95.5	0.415	12.9	17157000.0	0.025		
Virginia	2004	3.282	97.4	0.59	18.0	18655000.0	0.025		
Virginia	2005	3.529	82.5	0.69	19.6	114212300.0	0.3		
Virginia	2006	3.504	78.9	0.69	19.7	179923515.0	0.3		
Virginia	2007	3.598	76.1	0.69	19.2	174548100.0	0.3		
Virginia	2008	3.657	73.6	0.69	18.9	170273300.0	0.3		
Virginia	2009	4.514	73.4	1.31	29.0	170247840.0	0.3		
Virginia	2010	4.616	68.9	1.31	28.4	162996600.0	0.3		
Virginia	2011	4.658	67.1	1.31	28.1	160997100.0	0.3		
Virginia	2012	4.68	72.4	1.31	28.0	175753500.0	0.3		
Virginia	2013	4.939	69.4	1.31	26.5	171078000.0	0.3		
Virginia	2014	4.911	67.0	1.31	26.7	166131900.0	0.3		
Virginia	2015	5.034	66.1	1.31	26.0	165112900.0	0.3	237.01700000000002	4.630098262993793
Virginia	2016	5.102	63.6	1.31	25.7	159945000.0	0.3	240.00716666666665	4.634178284953991
Virginia	2017	5.221	60.8	1.31	25.1	153421427.0	0.3	245.11958333333334	4.643358088823992
Virginia	2018	5.438	55.7	1.31	24.1	141561600.0	0.3	251.10683333333336	4.721034407002065
Virginia	2019	5.732	51.6	1.31	22.9	131839584.0	0.3	255.65741666666668	4.887697045101697
Washington	1970	0.403	96.7	0.19	47.1	36210467.0	0.11		
Washington	1971	0.461	97.0	0.24	52.1	37667627.0	0.16		
Washington	1972	0.459	88.5	0.24	52.3	48833040.0	0.16		
Washington	1973	0.469	91.0	0.24	51.2	50113233.0	0.16		
Washington	1974	0.49	98.6	0.24	49.0	54106070.0	0.16		
Washington	1975	0.53	99.5	0.24	45.3	55315200.0	0.16		
Washington	1976	0.537	100.3	0.24	44.7	56868365.0	0.16		
Washington	1977	0.586	99.3	0.24	41.0	57489163.0	0.16		
Washington	1978	0.616	101.3	0.24	39.0	59298458.0	0.16		
Washington	1979	0.638	101.4	0.24	37.6	61252398.0	0.16		
Washington	1980	0.666	101.4	0.24	36.0	63679946.0	0.16		
Washington	1981	0.803	112.7	0.28	34.9	74445441.0	0.16		
Washington	1982	0.931	106.6	0.31	38.3	90552150.0	0.208		
Washington	1983	1.059	102.4	0.39	36.8	99088106.0	0.23		
Washington	1984	1.144	96.2	0.39	84.1	95849952.0	0.23		
Washington	1985	1.257	96.5	0.39	31.0	97277410.0	0.23		
Washington	1986	1.342	94.2	0.47	35.0	103773418.0	0.31		
Washington	1987	1.414	91.3	0.47	33.8	125013254.0	0.31		
Washington	1988	1.506	88.2	0.47	31.2	124501713.0	0.31		
Washington	1989	1.675	86.1	0.5	29.9	124800921.0	0.34		
Washington	1990	1.774	83.4	0.5	28.2	131525085.0	0.34		
Washington	1991	1.992	78.7	0.54	27.1	132644369.0	0.34		
Washington	1992	2.023	81.1	0.54	26.7	136586160.0	0.34		
Washington	1993	2.198	79.4	0.78	35.5	133869288.0	0.34		
Washington	1994	2.258	72.6	0.805	35.7	196442982.0	0.34		
Washington	1995	2.468	67.4	1.055	42.7	201140000.0	0.565		
Washington	1996	2.651	58.1	1.065	40.2	257244781.0	0.565		
Washington	1997	2.726	55.6	1.065	39.1	257054985.0	0.815		
Washington	1998	2.867	56.4	1.065	37.1	259084364.0	0.825		
Washington	1999	3.598	55.1	1.065	29.6	253428006.0	0.825		
Washington	2000	3.816	52.8	1.165	30.5	254769877.0	0.825		
Washington	2001	3.953	50.2	1.165	29.5	237887088.0	0.825		
Washington	2002	4.773	45.0	1.815	38.0	307700759.0	1.425		
Washington	2003	4.661	40.1	1.815	38.9	337777964.0	1.425		
Washington	2004	4.728	37.7	1.815	38.4	327543000.0	1.425		
Washington	2005	5.284	37.2	2.415	45.7	329823662.0	1.425		
Washington	2006	5.404	33.7	2.415	44.7	425194827.0	2.025		
Washington	2007	5.512	32.4	2.415	43.8	418813578.0	2.025		
Washington	2008	5.685	31.9	2.415	42.5	421138453.0	2.025		
Washington	2009	6.568	30.1	3.035	46.2	400186980.0	2.025		
Washington	2010	7.613	25.6	4.035	53.0	389057619.0	3.025		
Washington	2011	7.636	21.7	4.035	52.8	433534241.0	3.025		
Washington	2012	7.693	20.3	4.035	52.5	425647356.0	3.025		
Washington	2013	7.745	19.5	4.035	52.1	407722946.0	3.025		
Washington	2014	7.815	18.6	4.035	51.6	393063237.0	3.025		
Washington	2015	7.852	18.8	4.035	51.4	402360090.0	3.025	237.01700000000002	7.221996734411455
Washington	2016	7.986	18.0	4.035	50.5	390718680.0	3.025	240.00716666666665	7.253733395461108
Washington	2017	8.179	17.0	4.035	49.3	375686850.0	3.025	245.11958333333334	7.2740903674567
Washington	2018	8.316	16.1	4.035	48.5	357444614.0	3.025	251.10683333333336	7.219588475290397
Washington	2019	8.569	15.0	4.035	47.1	345688015.0	3.025	255.65741666666668	7.30681716320245
West Virginia	1970	0.416	114.5	0.2	48.1	14580000.0	0.07		
West Virginia	1971	0.413	111.5	0.2	48.4	23472000.0	0.12		
West Virginia	1972	0.399	117.5	0.2	50.1	24717000.0	0.12		
West Virginia	1973	0.42	116.6	0.2	47.6	24924000.0	0.12		
West Virginia	1974	0.452	119.9	0.2	44.3	25830000.0	0.12		
West Virginia	1975	0.484	123.2	0.2	41.3	26495000.0	0.12		
West Virginia	1976	0.489	129.7	0.2	40.9	28102000.0	0.12		
West Virginia	1977	0.539	133.9	0.2	37.1	29284000.0	0.12		
West Virginia	1978	0.624	131.6	0.25	40.1	30369000.0	0.17		
West Virginia	1979	0.643	122.1	0.25	38.9	38961000.0	0.17		
West Virginia	1980	0.662	122.3	0.25	37.8	39103000.0	0.17		
West Virginia	1981	0.751	120.5	0.25	33.3	39947000.0	0.17		
West Virginia	1982	0.882	119.8	0.25	28.3	39766000.0	0.17		
West Virginia	1983	0.972	115.7	0.33	34.0	38299000.0	0.17		
West Virginia	1984	1.032	111.9	0.33	32.0	37546000.0	0.17		
West Virginia	1985	1.041	109.1	0.33	31.7	36584000.0	0.17		
West Virginia	1986	1.128	112.1	0.33	29.3	36898000.0	0.17		
West Virginia	1987	1.222	107.5	0.33	27.0	35963000.0	0.17		
West Virginia	1988	1.312	109.1	0.33	25.2	35897000.0	0.17		
West Virginia	1989	1.429	104.0	0.33	23.0	33936000.0	0.17		
West Virginia	1990	1.441	104.1	0.33	22.9	33910000.0	0.17		
West Virginia	1991	1.582	100.1	0.37	23.4	33678000.0	0.17		
West Virginia	1992	1.662	98.0	0.37	22.3	29666000.0	0.17		
West Virginia	1993	1.501	111.0	0.41	27.3	34588000.0	0.17		
West Virginia	1994	1.568	104.2	0.41	26.1	31604000.0	0.17		
West Virginia	1995	1.573	115.8	0.41	26.1	35763000.0	0.17		
West Virginia	1996	1.609	112.7	0.41	25.5	35120000.0	0.17		
West Virginia	1997	1.711	114.5	0.41	24.0	35549000.0	0.17		
West Virginia	1998	1.924	114.6	0.41	21.3	35562000.0	0.17		
West Virginia	1999	2.537	112.4	0.41	16.2	34713000.0	0.17		
West Virginia	2000	2.758	107.9	0.51	18.5	33766000.0	0.17		
West Virginia	2001	2.942	109.4	0.51	17.3	33480000.0	0.17		
West Virginia	2002	3.046	110.7	0.56	18.4	33921851.0	0.17		
West Virginia	2003	3.463	122.2	0.94	27.1	44987757.0	0.55		
West Virginia	2004	3.364	104.0	0.94	27.9	100828843.0	0.55		
West Virginia	2005	3.394	102.4	0.94	27.7	102121525.0	0.55		
West Virginia	2006	3.478	112.2	0.94	27.0	112116409.0	0.55		
West Virginia	2007	3.567	110.5	0.94	26.4	110537416.0	0.55		
West Virginia	2008	3.704	112.8	0.94	25.4	112409000.0	0.55		
West Virginia	2009	4.515	115.8	1.56	34.6	115566000.0	0.55		
West Virginia	2010	4.588	113.0	1.56	34.0	113101478.0	0.55		
West Virginia	2011	4.63	107.9	1.56	33.7	109958145.0	0.55		
West Virginia	2012	4.752	105.0	1.56	32.8	107151660.0	0.55		
West Virginia	2013	4.83	103.1	1.56	32.3	105256965.0	0.55		
West Virginia	2014	4.868	97.4	1.56	32.0	99334703.0	0.55		
West Virginia	2015	4.9	97.3	1.56	31.8	98984095.0	0.55	237.01700000000002	4.506849719640363
West Virginia	2016	5.668	95.5	2.21	39.0	96872325.0	0.55	240.00716666666665	5.148279599984168
West Virginia	2017	5.88	82.2	2.21	37.6	180702900.0	1.2	245.11958333333334	5.229447531561975
West Virginia	2018	6.035	75.7	2.21	36.6	165050460.0	1.2	251.10683333333336	5.239323767241167
West Virginia	2019	6.237	75.0	2.21	35.4	162543400.0	1.2	255.65741666666668	5.318312363974055
Wisconsin	1970	0.402	106.4	0.22	54.7	59274000.0	0.14		
Wisconsin	1971	0.403	105.4	0.22	54.6	65437000.0	0.14		
Wisconsin	1972	0.426	108.8	0.24	56.3	73981000.0	0.16		
Wisconsin	1973	0.439	109.5	0.24	54.7	79207000.0	0.16		
Wisconsin	1974	0.466	111.8	0.24	51.5	81904000.0	0.16		
Wisconsin	1975	0.513	113.5	0.24	46.8	82735000.0	0.16		
Wisconsin	1976	0.521	115.4	0.24	46.1	85040000.0	0.16		
Wisconsin	1977	0.571	117.2	0.24	42.0	86415000.0	0.16		
Wisconsin	1978	0.587	116.7	0.24	40.9	86984000.0	0.16		
Wisconsin	1979	0.612	117.1	0.24	39.2	87984000.0	0.16		
Wisconsin	1980	0.649	117.6	0.24	37.0	89273000.0	0.16		
Wisconsin	1981	0.75	119.9	0.28	37.3	90783000.0	0.16		
Wisconsin	1982	0.92	115.6	0.33	35.9	110331468.0	0.25		
Wisconsin	1983	1.008	106.3	0.41	40.7	127739461.0	0.25		
Wisconsin	1984	1.068	105.6	0.41	38.4	126570755.0	0.25		
Wisconsin	1985	1.108	107.0	0.41	37.0	128653014.0	0.25		
Wisconsin	1986	1.163	105.4	0.41	35.3	126913372.0	0.25		
Wisconsin	1987	1.286	106.0	0.46	35.7	128916821.0	0.25		
Wisconsin	1988	1.383	102.6	0.46	33.3	147667224.0	0.3		
Wisconsin	1989	1.511	100.3	0.46	30.4	146000027.0	0.3		
Wisconsin	1990	1.586	94.1	0.46	29.0	140767838.0	0.3		
Wisconsin	1991	1.765	95.5	0.5	28.3	140746376.0	0.3		
Wisconsin	1992	1.955	96.2	0.58	29.7	149382335.0	0.3		
Wisconsin	1993	1.786	91.2	0.62	34.7	170281849.0	0.38		
Wisconsin	1994	1.88	91.8	0.62	33.0	161345335.0	0.38		
Wisconsin	1995	2.005	93.5	0.68	33.9	180497908.0	0.38		
Wisconsin	1996	2.007	92.1	0.68	33.9	202005224.0	0.38		
Wisconsin	1997	2.108	91.9	0.83	39.4	208741720.0	0.44		
Wisconsin	1998	2.435	88.7	0.83	34.1	251988613.0	0.44		
Wisconsin	1999	3.128	84.4	0.83	26.5	261608153.0	0.59		
Wisconsin	2000	3.304	80.1	0.93	28.1	251615848.0	0.59		
Wisconsin	2001	3.846	78.2	1.11	28.9	247471780.0	0.59		
Wisconsin	2002	3.951	75.3	1.16	29.4	293464555.0	0.77		
Wisconsin	2003	3.813	71.0	1.16	30.4	298473027.0	0.77		
Wisconsin	2004	3.761	69.9	1.16	30.8	296060429.0	0.77		
Wisconsin	2005	3.783	70.1	1.16	30.7	299086407.0	0.77		
Wisconsin	2006	3.868	71.3	1.16	30.0	306392438.0	0.77		
Wisconsin	2007	4.093	69.7	1.16	28.3	300944734.0	0.77		
Wisconsin	2008	5.027	66.7	2.16	43.0	460367717.0	1.77		
Wisconsin	2009	6.921	55.3	3.53	51.0	555223007.0	1.77		
Wisconsin	2010	7.021	48.2	3.53	50.3	648822851.0	2.52		
Wisconsin	2011	7.125	42.5	3.53	49.5	609094792.0	2.52		
Wisconsin	2012	7.24	41.2	3.53	48.8	591894863.0	2.52		
Wisconsin	2013	7.421	39.8	3.53	47.6	573163403.0	2.52		
Wisconsin	2014	7.53	39.9	3.53	46.9	576773290.0	2.52		
Wisconsin	2015	7.447	39.5	3.53	47.4	573562112.0	2.52	237.01700000000002	6.849491808604445
Wisconsin	2016	7.51	39.7	3.53	47.0	577453681.0	2.52	240.00716666666665	6.821379639357992
Wisconsin	2017	7.544	39.0	3.53	46.8	568176307.0	2.52	245.11958333333334	6.70934560852101
Wisconsin	2018	7.645	37.2	3.53	46.2	543000892.0	2.52	251.10683333333336	6.6370555427603515
Wisconsin	2019	7.93	35.4	3.53	44.5	518420169.0	2.52	255.65741666666668	6.761939561698614
Wyoming	1970	0.344	132.2	0.16	46.5	3381000.0	0.06		
Wyoming	1971	0.344	131.7	0.16	46.5	3517000.0	0.08		
Wyoming	1972	0.344	140.0	0.16	46.5	3806000.0	0.08		
Wyoming	1973	0.358	141.2	0.16	44.7	3894000.0	0.08		
Wyoming	1974	0.386	145.8	0.16	41.5	4117000.0	0.08		
Wyoming	1975	0.426	160.7	0.16	37.6	4614000.0	0.08		
Wyoming	1976	0.434	161.5	0.16	36.9	4834000.0	0.08		
Wyoming	1977	0.498	160.4	0.16	32.1	5003000.0	0.08		
Wyoming	1978	0.517	160.3	0.16	30.9	5205000.0	0.08		
Wyoming	1979	0.553	168.6	0.16	28.9	5720000.0	0.08		
Wyoming	1980	0.559	158.1	0.16	28.6	5691000.0	0.08		
Wyoming	1981	0.643	163.1	0.16	24.9	6146000.0	0.08		
Wyoming	1982	0.71	157.7	0.16	22.5	6208000.0	0.08		
Wyoming	1983	0.817	141.2	0.24	29.4	5671000.0	0.08		
Wyoming	1984	0.874	128.9	0.24	27.5	5336000.0	0.08		
Wyoming	1985	0.978	125.7	0.24	24.5	5178000.0	0.08		
Wyoming	1986	1.027	124.8	0.24	23.4	5071000.0	0.08		
Wyoming	1987	1.129	110.4	0.24	21.2	4562000.0	0.08		
Wyoming	1988	1.186	114.3	0.24	20.2	4577000.0	0.08		
Wyoming	1989	1.295	111.4	0.28	21.6	4373000.0	0.08		
Wyoming	1990	1.27	96.9	0.28	22.0	5701000.0	0.08		
Wyoming	1991	1.551	109.1	0.32	20.6	5878000.0	0.12		
Wyoming	1992	1.669	110.8	0.32	19.2	5971000.0	0.12		
Wyoming	1993	1.474	108.4	0.36	24.4	5842000.0	0.12		
Wyoming	1994	1.53	111.2	0.36	23.5	6033000.0	0.12		
Wyoming	1995	1.625	115.0	0.36	22.2	6445000.0	0.12		
Wyoming	1996	1.641	110.3	0.36	21.9	6344000.0	0.12		
Wyoming	1997	1.688	108.8	0.36	21.3	6331000.0	0.12		
Wyoming	1998	1.896	102.9	0.36	19.0	6116000.0	0.12		
Wyoming	1999	2.671	104.8	0.36	13.5	6037000.0	0.12		
Wyoming	2000	2.912	90.5	0.46	15.8	5704464.0	0.12		
Wyoming	2001	3.103	92.9	0.46	14.8	5507400.0	0.12		
Wyoming	2002	3.139	93.2	0.51	16.2	5369365.0	0.12		
Wyoming	2003	3.556	115.5	0.99	27.8	6850800.0	0.12		
Wyoming	2004	3.621	47.5	0.99	27.3	15680411.0	0.6		
Wyoming	2005	3.65	76.4	0.99	27.1	23170752.0	0.6		
Wyoming	2006	3.724	78.8	0.99	26.6	24084000.0	0.6		
Wyoming	2007	3.74	83.0	0.99	26.5	25632000.0	0.6		
Wyoming	2008	3.876	79.0	0.99	25.5	24786000.0	0.6		
Wyoming	2009	4.681	76.7	1.61	34.4	24459794.0	0.6		
Wyoming	2010	4.885	65.7	1.61	33.0	21445910.0	0.6		
Wyoming	2011	4.857	70.5	1.61	33.1	23884954.0	0.6		
Wyoming	2012	4.896	61.5	1.61	32.9	20917040.0	0.6		
Wyoming	2013	5.018	60.8	1.61	32.1	21036314.0	0.6		
Wyoming	2014	5.1	56.4	1.61	31.6	19739879.0	0.6		
Wyoming	2015	5.168	58.6	1.61	31.2	20549408.0	0.6	237.01700000000002	4.753346806347223
Wyoming	2016	5.264	54.6	1.61	30.6	19196922.0	0.6	240.00716666666665	4.7813238910227
Wyoming	2017	5.327	52.4	1.61	30.2	18353556.0	0.6	245.11958333333334	4.737630442284123
Wyoming	2018	5.456	50.4	1.61	29.5	17523389.0	0.6	251.10683333333336	4.736661221883647
Wyoming	2019	5.679	49.4	1.61	28.3	17125915.0	0.6	255.65741666666668	4.842503754210143
